aid,data,label
101718,0304,49
101718,0305,28
101718,0306,20
101729,0217,1
101746,0220,1
101746,0221,3
101746,0223,3
101746,0225,1
101746,0226,4
101746,0228,4
101746,0301,3
101746,0302,2
101746,0303,2
101746,0304,1
101789,0305,5
101789,0306,3
101789,0307,3
101789,0308,2
101789,0310,1
101789,0311,1
101789,0313,2
101789,0314,1
101789,0315,2
101789,0316,3
101789,0317,3
101789,0318,3
101831,0316,2
101831,0317,1
101847,0228,19
101885,0313,4
101885,0314,11
101885,0315,8
101885,0316,8
101885,0317,9
101885,0318,11
101885,0319,10
101900,0217,1
101900,0219,9
101900,0220,4
101900,0221,1
101900,0222,6
101900,0223,7
101900,0224,9
101900,0225,4
101902,0306,1
101902,0310,4
101902,0311,2
101902,0312,1
101902,0313,5
101902,0315,3
101902,0316,6
101902,0317,1
101902,0318,3
101902,0319,4
101904,0313,3
101904,0314,12
101904,0315,38
101904,0316,13
101904,0317,5
101904,0318,71
101904,0319,31
101972,0228,1
101972,0301,5
101972,0302,32
101972,0303,12
101972,0304,9
101972,0305,8
101972,0306,8
101972,0307,10
101972,0308,12
101972,0309,4
101992,0222,13
101992,0304,53
101992,0305,86
101992,0306,88
101992,0307,50
102055,0224,2
102055,0304,2
102055,0305,5
102055,0306,14
102055,0307,5
102055,0309,1
102055,0310,3
102055,0311,4
102055,0312,3
102055,0313,3
102055,0315,2
102055,0316,3
102055,0317,4
102055,0318,3
102070,0222,2
102070,0225,1
102070,0304,1
102070,0305,5
102090,0217,2
102090,0219,2
102093,0218,1
102093,0219,2
102093,0220,1
102093,0221,1
102093,0223,1
102093,0227,3
102093,0228,1
102093,0307,1
102093,0308,2
102093,0309,1
102125,0313,15
102125,0315,1
102125,0316,1
102125,0317,2
102141,0316,13
102141,0317,4
102141,0318,3
102141,0319,1
102165,0223,2
102165,0224,8
102165,0226,2
102165,0227,3
102165,0228,2
102165,0302,6
102165,0303,4
102165,0304,1
102165,0305,1
102193,0303,2
102193,0305,1
102227,0311,1
102227,0312,3
102227,0313,1
102227,0316,6
102227,0317,5
102227,0318,2
102227,0319,1
102238,0217,7
102238,0218,6
102238,0219,1
102238,0222,1
102238,0223,1
102238,0224,1
102248,0220,1
102248,0225,1
102248,0226,1
102248,0302,1
102248,0311,1
102248,0315,1
102294,0221,5
102313,0302,2
102313,0305,3
102313,0306,5
102321,0302,35
102321,0303,13
102321,0309,2
102321,0310,3
102321,0311,4
102321,0312,3
102321,0314,5
102321,0315,1
102321,0316,1
102321,0317,1
102321,0318,1
102322,0315,133
102322,0316,2570
102322,0317,1782
102322,0318,1187
102322,0319,99
102353,0306,8
102353,0307,1
102353,0308,2
102375,0303,15
102375,0304,5
102375,0305,1
102375,0307,2
102375,0308,3
102439,0224,13
102439,0225,2
102439,0226,1
102439,0227,1
102450,0306,3
102450,0307,21
102450,0308,14
102450,0309,28
102450,0310,23
102450,0311,26
102450,0312,22
102450,0313,3
102450,0317,15
102450,0319,10
102461,0317,1
102463,0227,1
102497,0313,41
102512,0309,7
102512,0310,16
102512,0311,1
102551,0222,1
102592,0225,1
102605,0309,3
102605,0310,4
102605,0311,1
102605,0316,1
102606,0317,4
102606,0318,1
102611,0217,7
102618,0217,81
102618,0218,39
102618,0219,48
102618,0220,62
102618,0221,49
102618,0222,76
102618,0223,37
102618,0224,30
102618,0225,33
102618,0226,101
102618,0227,81
102618,0228,119
102618,0301,78
102618,0302,30
102618,0303,58
102618,0304,78
102618,0305,97
102618,0306,7
102618,0307,8
102618,0308,18
102618,0310,22
102618,0311,24
102618,0312,18
102618,0313,5
102618,0314,7
102618,0315,9
102618,0316,3
102618,0317,10
102618,0318,11
102618,0319,15
102675,0217,7
102675,0218,49
102675,0219,28
102675,0220,22
102675,0221,8
102675,0222,24
102675,0223,13
102675,0224,1
102675,0225,11
102675,0226,8
102675,0227,8
102675,0228,1
102675,0301,31
102675,0302,13
102675,0303,14
102675,0304,22
102675,0305,28
102690,0318,6
102728,0309,1
102754,0318,4
102754,0319,21
102793,0308,5
102793,0309,8
102793,0310,12
102793,0311,15
102793,0312,1
102794,0312,19
102794,0313,2
102817,0307,23
102817,0308,38
102817,0309,16
102817,0310,23
102817,0311,24
102817,0312,11
102823,0304,2
102837,0319,15
102855,0227,1
102855,0301,1
102898,0315,39
102920,0223,5
102920,0224,2
102920,0225,3
102920,0226,3
102920,0227,1
102920,0228,2
102920,0301,7
102920,0306,7
102920,0307,5
102920,0308,7
102920,0309,6
102920,0310,1
102920,0311,5
102920,0312,5
102920,0313,7
102920,0314,7
102920,0315,8
102920,0316,4
102920,0317,2
102920,0318,6
102920,0319,4
102938,0223,1
102938,0224,1
102938,0227,4
102943,0315,48
102943,0316,24
102943,0317,33
102943,0318,44
102943,0319,59
102969,0307,2
102969,0308,5
102969,0309,50
102969,0310,19
102969,0311,12
102969,0312,4
102969,0315,7
102969,0316,18
102969,0317,10
102969,0318,7
102969,0319,11
102977,0222,2
102977,0226,1
102977,0318,1
102982,0223,1
102982,0302,1
102982,0307,2
102987,0225,37
102987,0226,27
102989,0317,3
102989,0318,1
102989,0319,10
102990,0217,22
102990,0218,13
102990,0219,8
102990,0220,11
102990,0221,2
102990,0222,5
102990,0224,1
102990,0225,1
102990,0226,3
102990,0227,6
102990,0228,3
102990,0301,4
102990,0302,1
102990,0303,2
102990,0304,6
102990,0305,7
102990,0306,3
102990,0307,1
102990,0308,2
102990,0309,5
102990,0310,3
102990,0313,8
102990,0315,4
102990,0318,1
102990,0319,6
103001,0304,1
103021,0218,30
103021,0219,37
103021,0220,43
103021,0221,20
103021,0222,23
103021,0223,35
103021,0224,24
103021,0225,35
103021,0226,36
103021,0227,25
103021,0228,30
103021,0301,17
103021,0302,47
103021,0303,37
103021,0304,27
103021,0305,8
103058,0217,4
103058,0218,2
103058,0219,5
103058,0220,3
103058,0221,47
103111,0219,1
103111,0221,1
103111,0222,1
103111,0226,10
103111,0227,5
103111,0228,9
103111,0301,3
103111,0302,5
103111,0304,5
103111,0305,8
103111,0306,3
103111,0307,2
103111,0308,7
103111,0309,5
103111,0310,2
103111,0311,5
103111,0312,8
103111,0315,10
103122,0225,3
103122,0226,6
103122,0227,6
103122,0228,2
103122,0301,1
103122,0303,4
103126,0221,8
103126,0222,2
103126,0223,1
103126,0225,2
103126,0226,1
103126,0227,2
103126,0306,1
103126,0307,1
103126,0310,2
103126,0312,1
103154,0319,1
103169,0226,53
103187,0228,2
103187,0301,2
103187,0302,5
103187,0303,3
103187,0304,2
103187,0305,1
103187,0307,4
103187,0309,1
103187,0311,1
103187,0312,1
103187,0314,1
103187,0316,1
103187,0317,3
103243,0226,1
103251,0217,2
103251,0218,2
103251,0219,2
103251,0220,3
103251,0221,7
103251,0222,8
103251,0223,4
103251,0224,9
103251,0225,4
103251,0226,2
103289,0226,1
103289,0227,31
103289,0228,15
103289,0301,23
103304,0304,1
103377,0217,1
103377,0228,1
103377,0303,1
103377,0307,2
103383,0219,2
103383,0220,5
103383,0221,2
103383,0222,3
103383,0223,3
103383,0224,2
103383,0225,1
103383,0226,3
103383,0227,1
103383,0228,3
103383,0301,1
103383,0302,3
103383,0303,2
103383,0304,1
103383,0305,3
103383,0306,4
103383,0307,3
103383,0308,4
103383,0309,4
103383,0310,1
103383,0311,2
103383,0312,3
103383,0313,2
103383,0314,2
103383,0315,4
103383,0316,3
103383,0317,10
103383,0318,6
103383,0319,3
103461,0303,1
103461,0304,2
103461,0307,1
103461,0311,1
103461,0314,3
103480,0220,1
103480,0221,1
103480,0309,3
103480,0310,1
103480,0311,4
103480,0312,5
103488,0317,34
103488,0318,11
103488,0319,7
103506,0308,1
103506,0309,1
103506,0310,1
103506,0311,5
103506,0313,2
103506,0314,2
103506,0315,1
103506,0316,8
103506,0317,2
103539,0228,4
103539,0301,3
103539,0302,1
103539,0304,2
103585,0217,1
103585,0319,2
103590,0217,44
103590,0218,2
103590,0219,1
103592,0220,11
103592,0221,5
103595,0223,1
103595,0303,1
103595,0305,3
103595,0307,3
103595,0311,1
103632,0220,4
103632,0301,11
103632,0302,1
103632,0311,5
103632,0312,7
103632,0313,10
103632,0314,9
103632,0315,1
103632,0316,5
103635,0221,4
103635,0222,1
103642,0304,1
103642,0311,1
103642,0315,1
103642,0318,1
103675,0217,2
103675,0218,2
103675,0303,6
103675,0304,18
103683,0306,1
103726,0318,7
103756,0305,3
103756,0306,25
103756,0307,57
103756,0308,86
103756,0309,91
103756,0310,44
103756,0313,75
103766,0301,24
103766,0302,35
103766,0303,26
103824,0307,5
103824,0308,5
103824,0310,1
103824,0311,1
103824,0317,1
103824,0318,5
103824,0319,1
103832,0319,65
103840,0227,62
103840,0228,173
103840,0301,76
103840,0302,18
103840,0303,53
103840,0304,22
103877,0220,2
103877,0222,1
103877,0302,1
103897,0226,2
103963,0228,34
103963,0301,26
103963,0302,29
103963,0303,46
103963,0304,16
103963,0305,14
103963,0306,20
103963,0307,11
103963,0308,8
103963,0309,20
103963,0310,30
103963,0311,26
103963,0312,33
103963,0313,16
103963,0314,11
103963,0315,1
103972,0301,1
103972,0307,1
103972,0309,1
103977,0312,28
103980,0316,45
103980,0318,197
103980,0319,42
103990,0217,31
103990,0219,24
103990,0220,18
103990,0221,27
103990,0222,38
103990,0223,57
103990,0224,45
103990,0225,9
103990,0226,16
103990,0227,14
103990,0228,12
103990,0301,30
103990,0302,24
103990,0303,26
103990,0304,5
103990,0305,10
103990,0306,6
103990,0307,19
103990,0308,14
103990,0309,16
103990,0310,20
103990,0311,21
103990,0312,24
103990,0313,3
103990,0315,10
103990,0316,7
103990,0317,23
103990,0318,2
103990,0319,13
104027,0220,2
104027,0221,1
104038,0219,1
104038,0220,1
104038,0224,1
104038,0226,1
104038,0302,3
104124,0311,16
104128,0219,1
104128,0220,2
104128,0221,1
104161,0227,1
104254,0306,5
104276,0220,17
104276,0221,2
104276,0222,4
104276,0223,2
104276,0224,3
104276,0225,4
104276,0227,1
104276,0301,4
104276,0303,3
104276,0304,4
104276,0306,2
104276,0307,8
104276,0308,6
104282,0319,1035
104294,0217,2
104294,0218,17
104294,0219,15
104294,0220,7
104294,0221,16
104294,0222,13
104294,0223,20
104294,0224,19
104294,0225,11
104294,0226,9
104294,0227,8
104294,0228,2
104294,0301,1
104294,0303,1
104294,0304,4
104374,0217,2
104396,0315,1
104396,0316,8
104396,0318,1
104396,0319,29
104422,0313,1
104441,0307,19
104461,0221,1
104461,0223,1
104461,0224,1
104461,0225,1
104461,0226,1
104461,0305,1
104461,0306,2
104461,0308,1
104509,0309,42
104517,0226,2
104536,0312,38
104536,0313,16
104536,0314,9
104580,0304,158
104580,0305,186
104580,0306,164
104580,0307,130
104600,0217,1
104639,0312,52
104639,0313,53
104656,0218,2
104754,0301,13
104754,0302,2
104763,0311,1
104763,0312,47
104763,0313,31
104763,0314,16
104763,0315,21
104763,0316,21
104763,0317,17
104763,0318,13
104763,0319,14
104772,0305,1
104772,0306,1
104772,0307,1
104786,0305,1
104786,0306,2
104786,0308,1
104786,0311,1
104792,0315,46
104792,0316,42
104792,0317,20
104792,0318,23
104792,0319,25
104800,0217,20
104800,0218,45
104800,0219,39
104800,0220,23
104800,0221,29
104800,0222,12
104800,0223,39
104800,0224,6
104800,0225,41
104800,0226,41
104800,0227,36
104800,0228,17
104800,0301,29
104800,0302,25
104800,0303,8
104800,0304,32
104800,0305,40
104800,0306,20
104800,0307,42
104800,0308,8
104805,0301,21
104807,0303,1
104807,0304,2
104897,0217,19
104897,0218,13
104897,0219,4
104897,0220,2
104897,0221,7
104897,0222,3
104897,0225,3
104898,0313,37
104898,0314,42
104898,0315,74
104898,0316,49
104898,0317,49
104898,0318,48
104916,0226,16
104916,0227,20
104916,0301,8
104974,0309,7
104974,0310,13
104974,0311,1
104974,0312,1
104974,0313,1
104974,0315,1
105001,0312,22
105001,0313,9
105001,0314,5
105001,0315,5
105001,0316,4
105001,0317,5
105001,0318,7
105001,0319,1
105017,0226,1
105017,0227,13
105017,0228,2
105017,0301,4
105017,0302,7
105017,0303,6
105017,0304,4
105017,0305,4
105017,0306,2
105017,0307,4
105017,0308,20
105017,0309,3
105017,0310,3
105017,0312,1
105017,0315,3
105017,0316,9
105017,0317,15
105019,0301,25
105019,0302,13
105035,0301,2
105035,0305,2
105035,0306,3
105043,0306,1
105043,0307,28
105043,0308,15
105043,0309,6
105043,0310,7
105043,0311,4
105043,0312,1
105043,0313,6
105043,0314,1
105043,0315,5
105043,0316,4
105043,0317,24
105043,0318,6
105043,0319,8
105067,0313,1
105067,0314,25
105067,0315,15
105067,0316,17
105067,0317,12
105067,0318,15
105067,0319,17
105079,0312,74
105079,0313,8
105079,0314,38
105093,0307,1
105093,0308,1
105093,0309,3
105117,0316,27
105117,0317,6
105117,0318,7
105117,0319,4
105200,0226,8
105200,0227,5
105259,0306,1
105259,0307,1
105259,0310,2
105267,0223,1
105268,0223,2
105268,0226,1
105268,0227,5
105289,0219,18
105313,0303,1
105313,0304,5
105313,0305,4
105313,0306,1
105313,0307,5
105313,0308,2
105313,0309,5
105313,0310,10
105313,0311,4
105323,0225,34
105336,0312,14
105343,0318,1
105343,0319,10
105348,0316,1
105348,0317,2
105371,0305,482
105371,0306,801
105371,0307,556
105371,0308,434
105371,0309,663
105371,0310,566
105371,0311,162
105398,0221,1
105398,0222,6
105418,0313,1
105418,0314,4
105418,0316,2
105418,0317,6
105418,0318,1
105418,0319,5
105430,0314,2
105501,0217,31
105501,0218,31
105501,0219,7
105501,0220,2
105506,0304,1
105510,0304,30
105510,0305,84
105510,0306,57
105510,0307,90
105510,0308,30
105510,0309,36
105554,0314,5
105554,0315,8
105554,0316,2
105554,0317,1
105623,0309,7
105623,0311,1
105623,0314,1
105653,0217,6
105653,0218,9
105653,0219,19
105653,0220,10
105653,0221,19
105653,0222,14
105653,0223,1
105653,0224,4
105653,0225,6
105653,0226,12
105653,0227,13
105653,0228,11
105703,0305,2
105703,0306,1
105703,0307,1
105703,0308,3
105703,0311,1
105703,0313,1
105703,0315,5
105703,0316,2
105703,0317,2
105703,0319,9
105704,0216,1
105704,0217,464
105704,0218,444
105704,0219,315
105704,0220,263
105704,0221,136
105704,0222,84
105704,0223,164
105704,0224,166
105704,0225,25
105721,0309,2
105721,0310,8
105721,0311,12
105721,0312,42
105721,0313,3
105721,0314,12
105721,0315,3
105721,0316,27
105721,0317,8
105721,0318,25
105721,0319,85
105731,0314,57
105735,0217,1
105735,0220,4
105735,0221,2
105735,0222,4
105735,0223,4
105735,0226,9
105735,0227,4
105735,0228,5
105735,0301,1
105735,0312,1
105735,0313,5
105735,0314,4
105735,0315,3
105781,0302,36
105781,0303,33
105781,0304,34
105781,0305,37
105781,0306,33
105781,0307,19
105781,0308,18
105788,0220,3
105788,0221,2
105788,0222,3
105788,0223,2
105788,0224,1
105788,0225,2
105788,0226,1
105788,0227,2
105790,0307,28
105790,0308,51
105790,0309,29
105795,0304,1
105830,0301,33
105830,0302,56
105830,0303,55
105830,0304,44
105830,0305,16
105833,0227,1
105833,0302,1
105862,0313,21
105862,0314,30
105862,0315,21
105862,0316,15
105862,0317,18
105862,0318,11
105862,0319,16
105908,0313,1
105908,0314,2
105908,0315,4
105908,0316,2
105928,0304,4
105928,0305,1
105943,0311,1
105943,0312,1
105943,0315,1
105951,0221,5
105951,0222,8
105976,0219,7
105976,0220,3
105976,0221,1
105976,0225,2
105976,0226,2
105976,0227,5
105976,0306,1
105976,0310,2
105976,0311,12
105976,0312,1
105976,0316,1
105976,0317,3
105976,0318,1
105987,0227,1
105987,0228,3
105987,0301,5
105987,0302,5
105987,0303,4
105987,0304,1
106008,0306,38
106008,0307,12
106008,0308,6
106008,0309,7
106008,0310,21
106008,0311,10
106008,0312,5
106008,0316,2
106092,0226,2
106092,0228,1
106092,0304,1
106092,0307,2
106095,0224,6
106095,0225,1
106095,0226,12
106095,0228,5
106095,0301,8
106095,0302,4
106095,0303,7
106095,0304,7
106095,0305,10
106096,0314,5
106096,0315,2
106096,0316,1
106099,0224,1
106099,0303,1
106135,0219,12
106135,0305,4
106159,0217,5
106159,0221,6
106159,0222,8
106159,0223,4
106159,0224,8
106159,0225,2
106159,0226,1
106159,0228,2
106159,0302,2
106159,0307,12
106159,0308,5
106159,0309,2
106159,0310,2
106159,0311,2
106176,0310,4
106176,0311,7
106176,0312,8
106176,0313,9
106176,0314,2
106176,0315,3
106176,0316,3
106176,0317,4
106176,0318,3
106176,0319,2
106193,0313,67
106193,0314,29
106193,0315,50
106209,0217,2
106209,0218,1
106209,0219,1
106223,0219,36
106223,0220,1
106223,0221,3
106223,0222,7
106223,0223,1
106223,0224,2
106223,0226,18
106223,0227,93
106223,0228,3
106223,0303,3
106223,0304,3
106223,0305,2
106223,0306,1
106223,0307,15
106223,0308,1
106223,0309,1
106223,0312,3
106224,0219,1
106245,0227,1
106245,0311,1
106254,0225,1
106254,0226,1
106254,0315,1
106274,0217,3
106274,0219,1
106274,0221,11
106274,0222,5
106274,0223,2
106304,0312,17
106304,0313,3
106304,0314,1
106304,0315,4
106333,0225,3
106333,0226,11
106333,0227,10
106333,0228,13
106333,0301,3
106333,0302,6
106333,0315,45
106333,0317,5
106333,0318,8
106333,0319,5
106335,0223,3
106335,0226,6
106335,0227,14
106335,0228,13
106335,0301,3
106335,0308,6
106335,0309,9
106335,0310,6
106335,0311,5
106335,0312,1
106344,0308,8
106379,0217,2
106379,0220,2
106379,0221,4
106379,0222,5
106379,0223,1
106379,0224,3
106379,0225,2
106379,0226,3
106379,0227,2
106379,0228,1
106405,0217,77
106405,0218,259
106405,0219,31
106405,0220,50
106405,0221,50
106425,0303,4
106425,0304,7
106425,0305,11
106425,0306,7
106425,0307,3
106449,0224,17
106449,0305,1
106449,0311,1
106449,0314,1
106449,0317,1
106449,0318,1
106475,0227,18
106475,0301,7
106492,0217,1
106492,0218,3
106492,0219,1
106492,0220,1
106492,0221,3
106492,0222,4
106492,0223,1
106492,0224,1
106492,0226,2
106492,0227,4
106492,0228,1
106492,0301,1
106492,0302,4
106492,0303,4
106492,0304,8
106492,0305,2
106492,0306,4
106492,0307,1
106492,0308,1
106492,0313,4
106492,0314,1
106515,0218,1
106515,0219,1
106515,0227,4
106515,0228,2
106515,0301,1
106515,0303,1
106515,0305,1
106515,0306,2
106515,0307,2
106515,0308,3
106515,0309,1
106515,0310,1
106515,0311,7
106515,0312,1
106515,0313,5
106515,0315,2
106515,0317,2
106515,0318,1
106545,0219,3
106545,0221,1
106545,0222,3
106545,0224,11
106545,0226,7
106545,0227,12
106545,0228,26
106545,0301,14
106545,0302,16
106545,0303,13
106545,0304,10
106545,0305,5
106545,0306,4
106545,0307,2
106545,0308,12
106545,0309,23
106545,0310,9
106545,0311,7
106545,0312,11
106545,0313,22
106545,0314,13
106545,0315,13
106545,0316,7
106545,0317,4
106545,0318,10
106545,0319,10
106548,0222,21
106548,0223,8
106548,0225,9
106548,0227,10
106548,0228,3
106548,0301,3
106548,0302,5
106548,0303,2
106548,0304,2
106548,0305,2
106548,0306,1
106548,0307,1
106548,0308,2
106548,0309,1
106548,0310,2
106548,0311,1
106548,0313,2
106548,0315,3
106548,0317,6
106548,0318,2
106548,0319,3
106579,0221,1
106579,0223,1
106579,0224,1
106579,0225,1
106579,0306,1
106579,0319,1
106582,0217,4
106582,0218,19
106582,0219,34
106582,0220,23
106582,0221,26
106582,0222,3
106582,0301,35
106582,0302,9
106582,0303,177
106582,0304,159
106582,0305,137
106582,0306,102
106582,0307,103
106582,0308,46
106582,0309,74
106582,0310,30
106582,0312,4
106582,0314,2
106582,0315,58
106582,0316,35
106582,0317,132
106582,0318,62
106582,0319,11
106592,0218,17
106592,0219,20
106594,0224,8
106594,0225,3
106594,0226,2
106594,0227,2
106594,0228,2
106594,0301,2
106594,0308,25
106594,0309,4
106594,0310,1
106594,0313,4
106594,0314,1
106604,0217,88
106604,0218,26
106684,0306,25
106686,0305,1
106686,0307,1
106686,0308,1
106701,0218,14
106701,0220,5
106701,0221,11
106727,0218,15
106727,0220,1
106745,0227,73
106745,0228,89
106745,0301,52
106745,0302,65
106745,0303,95
106745,0304,82
106745,0305,103
106745,0306,105
106745,0307,82
106745,0308,84
106745,0309,80
106745,0310,102
106745,0311,85
106745,0312,60
106745,0313,54
106745,0314,44
106745,0315,45
106745,0316,67
106745,0317,83
106745,0318,66
106745,0319,58
106789,0217,9
106789,0218,4
106789,0219,1
106789,0221,5
106863,0217,4
106863,0218,5
106863,0219,5
106863,0220,5
106863,0221,10
106863,0222,5
106863,0223,7
106863,0224,5
106863,0225,5
106863,0226,6
106863,0227,6
106863,0228,4
106874,0313,1
106874,0314,10
106890,0315,24
106890,0316,11
106904,0316,11
106904,0317,3
106904,0318,5
106904,0319,7
106933,0217,1
106933,0218,1
106933,0219,2
106933,0222,1
106933,0223,1
106933,0225,1
106933,0226,2
106933,0227,1
106933,0228,1
106933,0302,3
106936,0313,1
106937,0316,4
106937,0319,2
106975,0219,2
106996,0217,1
107021,0224,12
107021,0225,35
107021,0226,62
107021,0227,46
107021,0228,32
107040,0217,3
107040,0226,7
107040,0227,3
107040,0302,10
107040,0303,14
107040,0304,11
107040,0305,9
107040,0306,6
107064,0301,19
107064,0302,36
107064,0303,26
107064,0304,4
107064,0305,13
107064,0306,68
107064,0307,41
107064,0308,50
107090,0221,1
107090,0222,6
107090,0223,83
107090,0224,112
107090,0225,81
107090,0226,55
107090,0227,5
107090,0228,26
107090,0301,64
107090,0302,22
107090,0303,12
107090,0304,29
107090,0305,77
107090,0306,23
107090,0307,92
107090,0308,96
107090,0309,90
107090,0310,22
107090,0311,18
107090,0312,52
107090,0313,89
107090,0314,73
107090,0315,123
107090,0316,38
107090,0317,138
107090,0318,76
107090,0319,63
107095,0301,3
107095,0302,52
107095,0303,20
107145,0313,44
107145,0314,70
107145,0315,69
107145,0316,60
107145,0317,74
107145,0318,95
107145,0319,97
107211,0316,27
107211,0317,49
107242,0309,4
107242,0312,3
107242,0314,1
107242,0315,1
107242,0316,1
107242,0317,1
107249,0303,2
107249,0310,1
107249,0316,1
107252,0227,8
107252,0306,1
107252,0307,2
107252,0312,2
107252,0314,1
107252,0318,5
107252,0319,1
107273,0226,7
107273,0227,1
107273,0228,1
107273,0301,1
107294,0314,6
107294,0315,3
107294,0316,5
107294,0318,7
107294,0319,8
107359,0218,1
107359,0219,2
107359,0220,4
107359,0221,2
107359,0222,3
107359,0223,1
107359,0224,1
107359,0225,3
107359,0228,6
107359,0301,3
107359,0302,2
107359,0303,2
107359,0304,2
107359,0305,5
107359,0306,4
107359,0307,4
107359,0308,4
107359,0309,2
107359,0310,3
107359,0311,1
107359,0312,6
107359,0313,8
107359,0314,12
107359,0315,4
107359,0316,10
107359,0317,9
107359,0318,2
107359,0319,2
107401,0314,32
107423,0305,6
107423,0306,1
107423,0307,1
107423,0308,2
107440,0217,15
107440,0222,4
107440,0223,4
107440,0224,1
107440,0302,2
107440,0303,6
107440,0304,5
107440,0305,2
107445,0223,22
107445,0228,12
107482,0219,19
107495,0217,4
107504,0313,4
107504,0314,8
107504,0315,4
107504,0316,3
107504,0317,4
107504,0318,7
107540,0217,21
107556,0227,1
107568,0220,2
107568,0221,5
107603,0302,14
107603,0303,2
107603,0304,3
107620,0225,1
107620,0226,2
107620,0227,2
107652,0226,4
107652,0227,1
107652,0228,2
107653,0225,1
107653,0228,2
107653,0301,1
